numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
1770,"New York, NY",NY,New York,1132348,40.71417,-74.00639,25
1757,"Boston, MA",MA,Massachusetts,1154532,42.35833,-71.06028,25
1154,"Cambridge, MA",MA,Massachusetts,1154545,42.375,-71.10611,25
971,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,25
934,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,25
852,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,25
821,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,25
749,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,25
706,"Washington, DC",DC,District of Columbia,1138213,38.895,-77.03667,25
683,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,25
635,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,25
524,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,25
518,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,25
516,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,25
515,"South San Francisco, CA",CA,California,1147412,37.65472,-122.40667,25
454,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,25
420,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,25
402,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,25
395,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,25
385,"Memphis, TN",TN,Tennessee,1144463,35.14944,-90.04889,25
354,"Chapel Hill, NC",NC,North Carolina,1138696,35.91306,-79.05611,25
351,"Salt Lake City, UT",UT,Utah,1128289,40.76083,-111.89028,25
325,"Baltimore, MD",MD,Maryland,1153527,39.29028,-76.6125,25
324,"Worcester, MA",MA,Massachusetts,1154962,42.2625,-71.80278,25
310,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,25
307,"Durham, NC",NC,North Carolina,1138697,35.99389,-78.89889,25
302,"Irvine, CA",CA,California,1146798,33.66944,-117.82222,25
301,"Madison, WI",WI,Wisconsin,1133470,43.07306,-89.40111,25
299,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,25
298,"University Park, PA",PA,Pennsylvania,1165673,40.80194,-77.85667,25
294,"Sunnyvale, CA",CA,California,1147442,37.36889,-122.03528,25
291,"Berkeley, CA",CA,California,1147330,37.87167,-122.27167,25
271,"Princeton, NJ",NJ,New Jersey,1127179,40.34861,-74.65944,25
269,"Palo Alto, CA",CA,California,1147434,37.44194,-122.14194,25
264,"Frederick, MD",MD,Maryland,1153851,39.41417,-77.41083,25
251,"Raleigh, NC",NC,North Carolina,1138960,35.77194,-78.63889,25
250,"Detroit, MI",MI,Michigan,1134644,42.33139,-83.04583,25
250,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,25
249,"Santa Clara, CA",CA,California,1147439,37.35417,-121.95417,25
249,"Redwood City, CA",CA,California,1147394,37.48528,-122.23528,25
243,"Minneapolis, MN",MN,Minnesota,1142551,44.98,-93.26361,25
240,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,25
236,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,25
236,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,25
236,"Foster City, CA",CA,California,1163997,37.55861,-122.27,25
235,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,25
233,"Fort Worth, TX",TX,Texas,1139993,32.72528,-97.32056,25
227,"Gaithersburg, MD",MD,Maryland,1153852,39.14333,-77.20167,25
224,"Crystal Lake, IL",IL,Illinois,1128819,42.24111,-88.31611,25
220,"Rockville, MD",MD,Maryland,1153899,39.08389,-77.15306,25
201,"Lancaster, PA",PA,Pennsylvania,1152360,40.03778,-76.30583,25
199,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,25
199,"Sacramento, CA",CA,California,1147229,38.58167,-121.49333,25
189,"Waltham, MA",MA,Massachusetts,1154703,42.37639,-71.23611,25
188,"Aurora, CO",CO,Colorado,1148156,39.72944,-104.83139,25
187,"East Hanover, NJ",NJ,New Jersey,1126743,40.82,-74.36528,25
182,"Richmond, VA",VA,Virginia,1130198,37.55361,-77.46056,25
181,"Arlington, VA",VA,Virginia,1130337,38.89028,-77.08444,25
178,"Cleveland, OH",OH,Ohio,1145778,41.49944,-81.69556,25
176,"Birmingham, AL",AL,Alabama,1127429,33.52056,-86.8025,25
172,"Bethesda, MD",MD,Maryland,1153817,38.98056,-77.10056,25
167,"Bothell, WA",WA,Washington,1150445,47.7625,-122.20417,25
167,"Tucson, AZ",AZ,Arizona,1133996,32.22167,-110.92583,25
167,"Fremont, CA",CA,California,1147355,37.54833,-121.9875,25
165,"Nashville, TN",TN,Tennessee,1144541,36.16583,-86.78444,25
160,"Thousand Oaks, CA",CA,California,1146988,34.17056,-118.83667,25
158,"Milwaukee, WI",WI,Wisconsin,1133579,43.03889,-87.90639,25
155,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,25
149,"Na Ah Tee, AZ",AZ,Arizona,3741308,35.49028,-110.14389,25
148,"Carlsbad, CA",CA,California,1147279,33.15806,-117.34972,25
146,"Jacksonville, FL",FL,Florida,1154093,30.33194,-81.65583,25
144,"Lincoln, NE",NE,Nebraska,1136371,40.8,-96.66667,25
144,"Albuquerque, NM",NM,New Mexico,1137959,35.08444,-106.65056,25
138,"Columbia, SC",SC,South Carolina,1155132,34.00056,-81.035,25
137,"Ann Arbor, MI",MI,Michigan,1134560,42.27083,-83.72639,25
136,"Louisville, KY",KY,Kentucky,1137724,38.25417,-85.75944,25
133,"Rochester, NY",NY,New York,1132765,43.15472,-77.61583,25
132,"Miami, FL",FL,Florida,1154170,25.77389,-80.19389,25
131,"Amarillo, TX",TX,Texas,1139740,35.22194,-101.83083,25
130,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,25
128,"Knoxville, TN",TN,Tennessee,1144394,35.96056,-83.92083,25
128,"Lexington, MA",MA,Massachusetts,1154599,42.44722,-71.225,25
126,"West Point, PA",PA,Pennsylvania,1152735,40.20667,-75.29972,25
126,"Oklahoma City, OK",OK,Oklahoma,1136950,35.4675,-97.51611,25
126,"Fort Collins, CO",CO,Colorado,1148233,40.58528,-105.08389,25
124,"Dayton, OH",OH,Ohio,1145937,39.75889,-84.19167,25
124,"Pleasanton, CA",CA,California,1147390,37.6625,-121.87361,25
120,"Omaha, NE",NE,Nebraska,1136440,41.25861,-95.9375,25
120,"Albany, NY",NY,New York,1131650,42.6525,-73.75667,25
120,"Oakland, CA",CA,California,1147380,37.80444,-122.26972,25
117,"Kansas City, MO",MO,Missouri,1131040,39.09972,-94.57833,25
116,"Framingham, MA",MA,Massachusetts,1154571,42.27917,-71.41667,25
116,"Santa Monica, CA",CA,California,1146873,34.01944,-118.49028,25
116,"Tulsa, OK",OK,Oklahoma,1137055,36.15389,-95.9925,25
116,"Menlo Park, CA",CA,California,1147371,37.45389,-122.18111,25
113,"Norfolk, VA",VA,Virginia,1130306,36.84667,-76.28556,25
112,"Charlottesville, VA",VA,Virginia,1130001,38.02917,-78.47694,25
112,"Coral Gables, FL",FL,Florida,1166105,25.72111,-80.26861,25
112,"Augusta, GA",GA,Georgia,1155718,33.47083,-81.975,25
111,"Livermore, CA",CA,California,1147367,37.68194,-121.76694,25
110,"Huntsville, AL",AL,Alabama,1127653,34.73028,-86.58611,25
109,"Winston-Salem, NC",NC,North Carolina,1139151,36.09766,-80.24728,25
107,"Tarrytown, NY",NY,New York,1132438,41.079224,-73.85868,25
107,"Lubbock, TX",TX,Texas,1140320,33.57778,-101.85472,25
107,"Stanford, CA",CA,California,1147441,37.42417,-122.165,25
107,"Charleston, SC",SC,South Carolina,1155074,32.77639,-79.93111,25
106,"Morgantown, WV",WV,West Virginia,1143936,39.62944,-79.95611,25
106,"Rahway, NJ",NJ,New Jersey,1126952,40.60806,-74.27806,25
105,"Hillsboro, OR",OR,Oregon,1151603,45.52306,-122.98861,25
105,"Buffalo, NY",NY,New York,1131850,42.88639,-78.87861,25
104,"Aberdeen Proving Ground, MD",MD,Maryland,1153521,39.430157,-76.2193,25
102,"Providence, RI",RI,Rhode Island,1151289,41.82389,-71.41333,25
102,"Syracuse, NY",NY,New York,1132872,43.04806,-76.14778,25
102,"Boulder, CO",CO,Colorado,1148112,40.015,-105.27,25
101,"College Station, TX",TX,Texas,1139900,30.62778,-96.33417,25
100,"Fort Myers, FL",FL,Florida,1154016,26.64028,-81.8725,25
100,"Falls Church, VA",VA,Virginia,1130361,38.88222,-77.17139,25
100,"Wilmington, DE",DE,Delaware,1156375,39.74583,-75.54694,25
99,"Greensboro, NC",NC,North Carolina,1138755,36.0725,-79.79222,25
97,"Edison, NJ",NJ,New Jersey,1126748,40.52424,-74.41246,25
97,"Newark, NJ",NJ,New Jersey,1126906,40.73556,-74.17278,25
97,"North Chicago, IL",IL,Illinois,1128933,42.32556,-87.84111,25
97,"Duarte, CA",CA,California,1146776,34.13944,-117.97639,25
96,"Bridgewater, NJ",NJ,New Jersey,1126710,40.593163,-74.619514,25
96,"Westborough, MA",MA,Massachusetts,1154956,42.26944,-71.61667,25
96,"Fairfax, VA",VA,Virginia,1130359,38.84611,-77.30667,25
95,"Lemont, IL",IL,Illinois,1128896,41.67361,-88.00167,25
95,"Pasadena, CA",CA,California,1146850,34.14778,-118.14361,25
94,"Fort Lauderdale, FL",FL,Florida,1154160,26.12194,-80.14361,25
91,"Silver Spring, MD",MD,Maryland,1153904,38.99056,-77.02639,25
91,"Norge, VA",VA,Virginia,1130307,37.36861,-76.77083,25
91,"Baton Rouge, LA",LA,Louisiana,1149789,30.45056,-91.15444,25
90,"Buffalo Grove, IL",IL,Illinois,1128800,42.15139,-87.95972,25
89,"Tallahassee, FL",FL,Florida,1154378,30.43806,-84.28083,25
