numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
1680,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,14
979,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,14
957,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,14
897,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,14
872,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,14
861,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,14
840,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,14
819,"New York, NY",NY,New York,1132348,40.71417,-74.00639,14
779,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,14
742,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,14
742,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,14
739,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,14
706,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,14
661,"Jacksonville, FL",FL,Florida,1154093,30.33194,-81.65583,14
624,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,14
614,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,14
603,"Nashville, TN",TN,Tennessee,1144541,36.16583,-86.78444,14
592,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,14
564,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,14
562,"Baltimore, MD",MD,Maryland,1153527,39.29028,-76.6125,14
538,"Louisville, KY",KY,Kentucky,1137724,38.25417,-85.75944,14
531,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,14
514,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,14
511,"Fort Worth, TX",TX,Texas,1139993,32.72528,-97.32056,14
499,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,14
487,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,14
466,"Richmond, VA",VA,Virginia,1130198,37.55361,-77.46056,14
460,"Kansas City, MO",MO,Missouri,1131040,39.09972,-94.57833,14
459,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,14
438,"Raleigh, NC",NC,North Carolina,1138960,35.77194,-78.63889,14
437,"Salt Lake City, UT",UT,Utah,1128289,40.76083,-111.89028,14
422,"Oklahoma City, OK",OK,Oklahoma,1136950,35.4675,-97.51611,14
418,"Minneapolis, MN",MN,Minnesota,1142551,44.98,-93.26361,14
