numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
6415,"New York, NY",NY,New York,1132348,40.71417,-74.00639,5
2474,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,5
1737,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,5
1696,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,5
1328,"Washington, DC",DC,District of Columbia,1138213,38.895,-77.03667,5
1317,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,5
1238,"Boston, MA",MA,Massachusetts,1154532,42.35833,-71.06028,5
1194,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,5
895,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,5
874,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,5
784,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,5
769,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,5
643,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,5
589,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,5
564,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,5
523,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,5
512,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,5
491,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,5
480,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,5
464,"Minneapolis, MN",MN,Minnesota,1142551,44.98,-93.26361,5
457,"Irvine, CA",CA,California,1146798,33.66944,-117.82222,5
451,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,5
438,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,5
436,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,5
404,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,5
392,"Baltimore, MD",MD,Maryland,1153527,39.29028,-76.6125,5
388,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,5
387,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,5
386,"Miami, FL",FL,Florida,1154170,25.77389,-80.19389,5
379,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,5
371,"Arlington, VA",VA,Virginia,1130337,38.89028,-77.08444,5
369,"Santa Clara, CA",CA,California,1147439,37.35417,-121.95417,5
350,"Salt Lake City, UT",UT,Utah,1128289,40.76083,-111.89028,5
346,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,5
336,"Nashville, TN",TN,Tennessee,1144541,36.16583,-86.78444,5
333,"Santa Monica, CA",CA,California,1146873,34.01944,-118.49028,5
333,"Palo Alto, CA",CA,California,1147434,37.44194,-122.14194,5
326,"Raleigh, NC",NC,North Carolina,1138960,35.77194,-78.63889,5
309,"Kansas City, MO",MO,Missouri,1131040,39.09972,-94.57833,5
297,"Brooklyn, NY",NY,New York,1132200,40.65,-73.95,5
