numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
3676,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,23
3015,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,23
2793,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,23
2757,"Colorado Springs, CO",CO,Colorado,1148136,38.83389,-104.82083,23
2547,"New York, NY",NY,New York,1132348,40.71417,-74.00639,23
2131,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,23
1954,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,23
1872,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,23
1846,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,23
1815,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,23
1813,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,23
1738,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,23
1735,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,23
1732,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,23
1695,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,23
1612,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,23
1487,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,23
1470,"Miami, FL",FL,Florida,1154170,25.77389,-80.19389,23
1341,"Jacksonville, FL",FL,Florida,1154093,30.33194,-81.65583,23
1329,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,23
1312,"Louisville, KY",KY,Kentucky,1137724,38.25417,-85.75944,23
1304,"Knoxville, TN",TN,Tennessee,1144394,35.96056,-83.92083,23
1290,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,23
1253,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,23
1229,"Albuquerque, NM",NM,New Mexico,1137959,35.08444,-106.65056,23
1198,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,23
1183,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,23
1149,"Nashville, TN",TN,Tennessee,1144541,36.16583,-86.78444,23
1132,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,23
1131,"Fort Worth, TX",TX,Texas,1139993,32.72528,-97.32056,23
1123,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,23
1121,"Oklahoma City, OK",OK,Oklahoma,1136950,35.4675,-97.51611,23
1032,"Memphis, TN",TN,Tennessee,1144463,35.14944,-90.04889,23
