numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
433,"New York, NY",NY,New York,1132348,40.71417,-74.00639,12
234,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,12
228,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,12
212,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,12
212,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,12
208,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,12
177,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,12
172,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,12
165,"Washington, DC",DC,District of Columbia,1138213,38.895,-77.03667,12
157,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,12
152,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,12
130,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,12
127,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,12
123,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,12
123,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,12
117,"Nashville, TN",TN,Tennessee,1144541,36.16583,-86.78444,12
110,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,12
103,"Boston, MA",MA,Massachusetts,1154532,42.35833,-71.06028,12
93,"New Orleans, LA",LA,Louisiana,1150035,29.95444,-90.075,12
91,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,12
90,"Miami Beach, FL",FL,Florida,1154171,25.79028,-80.13028,12
90,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,12
87,"Arlington, VA",VA,Virginia,1130337,38.89028,-77.08444,12
85,"Miami, FL",FL,Florida,1154170,25.77389,-80.19389,12
84,"Scottsdale, AZ",AZ,Arizona,1133911,33.50917,-111.89833,12
82,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,12
81,"Minneapolis, MN",MN,Minnesota,1142551,44.98,-93.26361,12
78,"Chattanooga, TN",TN,Tennessee,1144251,35.04556,-85.30972,12
74,"Louisville, KY",KY,Kentucky,1137724,38.25417,-85.75944,12
72,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,12
68,"Baltimore, MD",MD,Maryland,1153527,39.29028,-76.6125,12
64,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,12
63,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,12
62,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,12
61,"Kansas City, MO",MO,Missouri,1131040,39.09972,-94.57833,12
57,"Cleveland, OH",OH,Ohio,1145778,41.49944,-81.69556,12
55,"Omaha, NE",NE,Nebraska,1136440,41.25861,-95.9375,12
52,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,12
50,"Plano, TX",TX,Texas,1140045,33.01972,-96.69861,12
50,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,12
49,"Albuquerque, NM",NM,New Mexico,1137959,35.08444,-106.65056,12
49,"Richmond, VA",VA,Virginia,1130198,37.55361,-77.46056,12
48,"Fort Worth, TX",TX,Texas,1139993,32.72528,-97.32056,12
48,"Arlington, TX",TX,Texas,1139951,32.73556,-97.10778,12
48,"Baton Rouge, LA",LA,Louisiana,1149789,30.45056,-91.15444,12
47,"Reno, NV",NV,Nevada,1149627,39.52972,-119.81278,12
46,"Oklahoma City, OK",OK,Oklahoma,1136950,35.4675,-97.51611,12
45,"Jacksonville, FL",FL,Florida,1154093,30.33194,-81.65583,12
44,"Bethesda, MD",MD,Maryland,1153817,38.98056,-77.10056,12
44,"Memphis, TN",TN,Tennessee,1144463,35.14944,-90.04889,12
44,"Fresno, CA",CA,California,1146705,36.74778,-119.77139,12
41,"Sacramento, CA",CA,California,1147229,38.58167,-121.49333,12
39,"El Monte, CA",CA,California,1146778,34.06861,-118.02667,12
38,"Charleston, SC",SC,South Carolina,1155074,32.77639,-79.93111,12
38,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,12
37,"Alexandria, VA",VA,Virginia,1130334,38.79755,-77.08908,12
36,"Irvine, CA",CA,California,1146798,33.66944,-117.82222,12
35,"Salt Lake City, UT",UT,Utah,1128289,40.76083,-111.89028,12
35,"Milwaukee, WI",WI,Wisconsin,1133579,43.03889,-87.90639,12
34,"Sawyer, MI",MI,Michigan,1135028,41.88528,-86.58944,12
34,"Bellevue, WA",WA,Washington,1150442,47.61056,-122.19944,12
33,"Honolulu, HI",HI,Hawaii,1140656,21.30694,-157.85834,12
33,"Tucson, AZ",AZ,Arizona,1133996,32.22167,-110.92583,12
32,"Frisco, TX",TX,Texas,1139994,33.15056,-96.82333,12
32,"Flushing, NY",NY,New York,1132249,40.750717,-73.83395,12
32,"Detroit, MI",MI,Michigan,1134644,42.33139,-83.04583,12
32,"Tempe, AZ",AZ,Arizona,1133917,33.41472,-111.90861,12
32,"Savannah, GA",GA,Georgia,1155906,32.08333,-81.1,12
32,"Huntington Beach, CA",CA,California,1146795,33.66028,-117.99833,12
31,"Santa Barbara, CA",CA,California,1147473,34.42083,-119.69722,12
31,"Aurora, CO",CO,Colorado,1148156,39.72944,-104.83139,12
30,"Bronx, NY",NY,New York,1132197,40.85,-73.86667,12
30,"Brooklyn, NY",NY,New York,1132200,40.65,-73.95,12
30,"Raleigh, NC",NC,North Carolina,1138960,35.77194,-78.63889,12
30,"Greensboro, NC",NC,North Carolina,1138755,36.0725,-79.79222,12
30,"Cambridge, MA",MA,Massachusetts,1154545,42.375,-71.10611,12
30,"Virginia Beach, VA",VA,Virginia,1130324,36.85278,-75.97833,12
29,"Irving, TX",TX,Texas,1140006,32.81389,-96.94861,12
29,"Knoxville, TN",TN,Tennessee,1144394,35.96056,-83.92083,12
28,"Des Moines, IA",IA,Iowa,1149246,41.60056,-93.60889,12
28,"Naperville, IL",IL,Illinois,1128928,41.78583,-88.14722,12
28,"Newport Beach, CA",CA,California,1146837,33.61889,-117.92806,12
28,"Incline Village, NV",NV,Nevada,1164577,39.25139,-119.97194,12
27,"Greenville, SC",SC,South Carolina,1155193,34.8525,-82.39417,12
26,"Shreveport, LA",LA,Louisiana,1150108,32.525,-93.75,12
