numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
1875,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,9
1440,"New York, NY",NY,New York,1132348,40.71417,-74.00639,9
1353,"Boston, MA",MA,Massachusetts,1154532,42.35833,-71.06028,9
1298,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,9
1264,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,9
768,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,9
767,"Raleigh, NC",NC,North Carolina,1138960,35.77194,-78.63889,9
736,"Fort Lewis, WA",WA,Washington,1164750,47.10787,-122.57694,9
718,"Washington, DC",DC,District of Columbia,1138213,38.895,-77.03667,9
685,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,9
548,"Minneapolis, MN",MN,Minnesota,1142551,44.98,-93.26361,9
508,"Brooklyn, NY",NY,New York,1132200,40.65,-73.95,9
501,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,9
494,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,9
477,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,9
453,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,9
435,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,9
432,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,9
423,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,9
413,"Fort Worth, TX",TX,Texas,1139993,32.72528,-97.32056,9
407,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,9
404,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,9
399,"Albuquerque, NM",NM,New Mexico,1137959,35.08444,-106.65056,9
374,"Pt Pleas Beach, NJ",NJ,New Jersey,1157401,0,0,9
368,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,9
365,"Saint Paul, MN",MN,Minnesota,1142575,44.94444,-93.09306,9
358,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,9
357,"Jacksonville, FL",FL,Florida,1154093,30.33194,-81.65583,9
337,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,9
336,"Bronx, NY",NY,New York,1132197,40.85,-73.86667,9
332,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,9
332,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,9
329,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,9
325,"Detroit, MI",MI,Michigan,1134644,42.33139,-83.04583,9
324,"Baltimore, MD",MD,Maryland,1153527,39.29028,-76.6125,9
322,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,9
321,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,9
311,"Sacramento, CA",CA,California,1147229,38.58167,-121.49333,9
301,"Omaha, NE",NE,Nebraska,1136440,41.25861,-95.9375,9
287,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,9
273,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,9
264,"Kansas City, MO",MO,Missouri,1131040,39.09972,-94.57833,9
261,"Milwaukee, WI",WI,Wisconsin,1133579,43.03889,-87.90639,9
260,"Prince William, VA",VA,Virginia,1158549,0,0,9
256,"Madison, WI",WI,Wisconsin,1133470,43.07306,-89.40111,9
251,"Memphis, TN",TN,Tennessee,1144463,35.14944,-90.04889,9
246,"Tucson, AZ",AZ,Arizona,1133996,32.22167,-110.92583,9
234,"Nashville, TN",TN,Tennessee,1144541,36.16583,-86.78444,9
232,"Oklahoma City, OK",OK,Oklahoma,1136950,35.4675,-97.51611,9
232,"Aurora, CO",CO,Colorado,1148156,39.72944,-104.83139,9
231,"Marietta, GA",GA,Georgia,1155654,33.9525,-84.55,9
226,"Virginia Beach, VA",VA,Virginia,1130324,36.85278,-75.97833,9
223,"Rochester, NY",NY,New York,1132765,43.15472,-77.61583,9
220,"Salt Lake City, UT",UT,Utah,1128289,40.76083,-111.89028,9
220,"Tolleson, AZ",AZ,Arizona,1133918,33.45,-112.25861,9
219,"Columbia, SC",SC,South Carolina,1155132,34.00056,-81.035,9
215,"Newark, NJ",NJ,New Jersey,1126906,40.73556,-74.17278,9
212,"Fairfax, VA",VA,Virginia,1130359,38.84611,-77.30667,9
210,"Louisville, KY",KY,Kentucky,1137724,38.25417,-85.75944,9
208,"Charleston, SC",SC,South Carolina,1155074,32.77639,-79.93111,9
208,"Miami, FL",FL,Florida,1154170,25.77389,-80.19389,9
198,"University Park, PA",PA,Pennsylvania,1165673,40.80194,-77.85667,9
194,"Grand Rapids, MI",MI,Michigan,1134796,42.96333,-85.66806,9
188,"Lewisville, TX",TX,Texas,1140022,33.047523,-96.99417,9
181,"Trenton, MI",MI,Michigan,1134736,42.13944,-83.17833,9
180,"Cleveland, OH",OH,Ohio,1145778,41.49944,-81.69556,9
178,"Richmond, VA",VA,Virginia,1130198,37.55361,-77.46056,9
175,"Irvine, CA",CA,California,1146798,33.66944,-117.82222,9
175,"Oakland, CA",CA,California,1147380,37.80444,-122.26972,9
173,"Springfield, MA",MA,Massachusetts,1154860,42.10139,-72.59028,9
172,"Cambridge, MA",MA,Massachusetts,1154545,42.375,-71.10611,9
170,"Lincoln, NE",NE,Nebraska,1136371,40.8,-96.66667,9
164,"Bellevue, WA",WA,Washington,1150442,47.61056,-122.19944,9
162,"Syracuse, NY",NY,New York,1132872,43.04806,-76.14778,9
153,"Albany, NY",NY,New York,1131650,42.6525,-73.75667,9
146,"West Palm Beach, FL",FL,Florida,1154182,26.715,-80.05361,9
145,"Herndon, VA",VA,Virginia,1130374,38.96944,-77.38639,9
145,"Hartford, CT",CT,Connecticut,1148399,41.76361,-72.68556,9
144,"Lubbock, TX",TX,Texas,1140320,33.57778,-101.85472,9
141,"Waco, TX",TX,Texas,1140600,31.54917,-97.14639,9
141,"Overland Park, KS",KS,Kansas,1151049,38.98222,-94.67056,9
140,"Greensboro, NC",NC,North Carolina,1138755,36.0725,-79.79222,9
138,"Castle Rock, CO",CO,Colorado,1148164,39.37222,-104.85556,9
136,"Huntsville, AL",AL,Alabama,1127653,34.73028,-86.58611,9
136,"Scottsdale, AZ",AZ,Arizona,1133911,33.50917,-111.89833,9
133,"Camden, NJ",NJ,New Jersey,1127087,39.92583,-75.12,9
132,"El Paso, TX",TX,Texas,1140105,31.75861,-106.48639,9
128,"Tulsa, OK",OK,Oklahoma,1137055,36.15389,-95.9925,9
127,"Dayton, OH",OH,Ohio,1145937,39.75889,-84.19167,9
127,"Glendale, AZ",AZ,Arizona,1133888,33.53861,-112.18528,9
126,"Boise, ID",ID,Idaho,1127927,43.61361,-116.2025,9
125,"Alexandria, VA",VA,Virginia,1130334,38.79755,-77.08908,9
123,"Winston-Salem, NC",NC,North Carolina,1139151,36.09766,-80.24728,9
123,"Gallup, NM",NM,New Mexico,1138063,35.52806,-108.74194,9
123,"Edmond, OK",OK,Oklahoma,1136930,35.65278,-97.47778,9
122,"Des Moines, IA",IA,Iowa,1149246,41.60056,-93.60889,9
121,"Baton Rouge, LA",LA,Louisiana,1149789,30.45056,-91.15444,9
118,"Long Beach, CA",CA,California,1146819,33.76694,-118.18833,9
118,"Chesapeake, VA",VA,Virginia,1130279,36.81889,-76.27528,9
118,"Durham, NC",NC,North Carolina,1138697,35.99389,-78.89889,9
118,"Flint, MI",MI,Michigan,1134766,43.0125,-83.6875,9
117,"Rio Rancho, NM",NM,New Mexico,1137991,35.26,-106.70556,9
116,"Augusta, GA",GA,Georgia,1155718,33.47083,-81.975,9
113,"Birmingham, AL",AL,Alabama,1127429,33.52056,-86.8025,9
113,"Elgin, IL",IL,Illinois,1128828,42.03722,-88.28111,9
111,"Chapel Hill, NC",NC,North Carolina,1138696,35.91306,-79.05611,9
111,"Salem, OR",OR,Oregon,1151682,44.94306,-123.03389,9
110,"Buffalo, NY",NY,New York,1131850,42.88639,-78.87861,9
110,"Yuma, AZ",AZ,Arizona,1134005,32.72528,-114.62361,9
109,"Riverside, CA",CA,California,1147138,33.95333,-117.39528,9
108,"Bakersfield, CA",CA,California,1146557,35.37333,-119.01778,9
108,"Akron, OH",OH,Ohio,1145529,41.08139,-81.51917,9
108,"Arlington, TX",TX,Texas,1139951,32.73556,-97.10778,9
108,"Wilmington, DE",DE,Delaware,1156375,39.74583,-75.54694,9
108,"Lawrence, MA",MA,Massachusetts,1154598,42.70694,-71.16361,9
105,"Ogden, UT",UT,Utah,1128221,41.22306,-111.97306,9
105,"Fort Collins, CO",CO,Colorado,1148233,40.58528,-105.08389,9
104,"Pflugerville, TX",TX,Texas,1139790,30.43917,-97.61972,9
104,"Chandler, AZ",AZ,Arizona,1133878,33.30611,-111.84056,9
100,"Lexington-Fayette, KY",KY,Kentucky,3749474,38.04972,-84.45861,9
100,"Santa Clara, CA",CA,California,1147439,37.35417,-121.95417,9
100,"Berkeley, CA",CA,California,1147330,37.87167,-122.27167,9
99,"Knoxville, TN",TN,Tennessee,1144394,35.96056,-83.92083,9
99,"Naperville, IL",IL,Illinois,1128928,41.78583,-88.14722,9
99,"Greenville, SC",SC,South Carolina,1155193,34.8525,-82.39417,9
99,"New Orleans, LA",LA,Louisiana,1150035,29.95444,-90.075,9
98,"Greenville, NC",NC,North Carolina,1138785,35.6125,-77.36667,9
98,"Macon, GA",GA,Georgia,1155868,32.84056,-83.6325,9
98,"Providence, RI",RI,Rhode Island,1151289,41.82389,-71.41333,9
98,"Ann Arbor, MI",MI,Michigan,1134560,42.27083,-83.72639,9
97,"Fresno, CA",CA,California,1146705,36.74778,-119.77139,9
97,"Fayetteville, NC",NC,North Carolina,1138720,35.0525,-78.87861,9
97,"Wichita, KS",KS,Kansas,1151230,37.69222,-97.33722,9
96,"Midlothian, VA",VA,Virginia,1130183,37.50583,-77.64944,9
96,"Canton, MI",MI,Michigan,1134629,42.30861,-83.48222,9
95,"Cary, NC",NC,North Carolina,1138945,35.79139,-78.78139,9
95,"Lake Worth, FL",FL,Florida,1154168,26.61556,-80.05722,9
93,"Duluth, MN",MN,Minnesota,1142353,46.78333,-92.10639,9
93,"New Bedford, MA",MA,Massachusetts,1154781,41.63611,-70.93472,9
93,"Needham, MA",MA,Massachusetts,1154631,42.28333,-71.23333,9
93,"Palo Alto, CA",CA,California,1147434,37.44194,-122.14194,9
91,"Fort Wayne, IN",IN,Indiana,1144939,41.13056,-85.12889,9
91,"College Station, TX",TX,Texas,1139900,30.62778,-96.33417,9
91,"Fort Myers, FL",FL,Florida,1154016,26.64028,-81.8725,9
91,"Rockville, MD",MD,Maryland,1153899,39.08389,-77.15306,9
91,"Worcester, MA",MA,Massachusetts,1154962,42.2625,-71.80278,9
91,"Henderson, NV",NV,Nevada,1149600,36.03972,-114.98111,9
91,"Colorado Springs, CO",CO,Colorado,1148136,38.83389,-104.82083,9
91,"Greenwich, CT",CT,Connecticut,1148338,41.02639,-73.62889,9
90,"Sioux Falls, SD",SD,South Dakota,1141041,43.55,-96.7,9
89,"Mesa, AZ",AZ,Arizona,1133897,33.42222,-111.82194,9
88,"Trenton, NJ",NJ,New Jersey,1127182,40.21694,-74.74333,9
88,"Hampton, VA",VA,Virginia,1130294,37.02972,-76.34556,9
88,"Ashburn, VA",VA,Virginia,1130338,39.04361,-77.48778,9
