numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
10404,"New York, NY",NY,New York,1132348,40.71417,-74.00639,29
8771,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,29
8228,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,29
5445,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,29
5309,"Washington, DC",DC,District of Columbia,1138213,38.895,-77.03667,29
4829,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,29
4395,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,29
4136,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,29
4065,"Santa Clara, CA",CA,California,1147439,37.35417,-121.95417,29
3768,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,29
3767,"Boston, MA",MA,Massachusetts,1154532,42.35833,-71.06028,29
3542,"Sunnyvale, CA",CA,California,1147442,37.36889,-122.03528,29
3248,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,29
3114,"Annapolis Junction, MD",MD,Maryland,1153524,39.121613,-76.79043,29
2948,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,29
2693,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,29
2379,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,29
2243,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,29
2178,"Herndon, VA",VA,Virginia,1130374,38.96944,-77.38639,29
2173,"Redwood City, CA",CA,California,1147394,37.48528,-122.23528,29
2169,"Arlington, VA",VA,Virginia,1130337,38.89028,-77.08444,29
2129,"Reston, VA",VA,Virginia,1130404,38.96861,-77.34139,29
2083,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,29
1880,"Palo Alto, CA",CA,California,1147434,37.44194,-122.14194,29
1852,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,29
1755,"Chantilly, VA",VA,Virginia,1130353,38.89417,-77.43139,29
1755,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,29
1745,"Irvine, CA",CA,California,1146798,33.66944,-117.82222,29
1736,"Minneapolis, MN",MN,Minnesota,1142551,44.98,-93.26361,29
1725,"Redmond, WA",WA,Washington,1150499,47.67417,-122.12028,29
1719,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,29
1683,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,29
1667,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,29
1649,"Raleigh, NC",NC,North Carolina,1138960,35.77194,-78.63889,29
1647,"McLean, VA",VA,Virginia,1158535,38.93417,-77.17778,29
1616,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,29
1594,"Bellevue, WA",WA,Washington,1150442,47.61056,-122.19944,29
1541,"Irving, TX",TX,Texas,1140006,32.81389,-96.94861,29
1393,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,29
1336,"Mountain View, CA",CA,California,1147431,37.38611,-122.08278,29
1269,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,29
