numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
724,"New York, NY",NY,New York,1132348,40.71417,-74.00639,17
316,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,17
306,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,17
201,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,17
190,"Boston, MA",MA,Massachusetts,1154532,42.35833,-71.06028,17
173,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,17
155,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,17
153,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,17
130,"Washington, DC",DC,District of Columbia,1138213,38.895,-77.03667,17
123,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,17
113,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,17
107,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,17
98,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,17
89,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,17
89,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,17
88,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,17
80,"Nashville, TN",TN,Tennessee,1144541,36.16583,-86.78444,17
73,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,17
69,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,17
64,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,17
63,"Cleveland, OH",OH,Ohio,1145778,41.49944,-81.69556,17
62,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,17
61,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,17
60,"Baltimore, MD",MD,Maryland,1153527,39.29028,-76.6125,17
59,"Bellevue, WA",WA,Washington,1150442,47.61056,-122.19944,17
55,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,17
52,"Salt Lake City, UT",UT,Utah,1128289,40.76083,-111.89028,17
51,"Raleigh, NC",NC,North Carolina,1138960,35.77194,-78.63889,17
51,"Minneapolis, MN",MN,Minnesota,1142551,44.98,-93.26361,17
50,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,17
50,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,17
48,"Amarillo, TX",TX,Texas,1139740,35.22194,-101.83083,17
48,"Arlington, VA",VA,Virginia,1130337,38.89028,-77.08444,17
47,"Miami, FL",FL,Florida,1154170,25.77389,-80.19389,17
45,"Waltham, MA",MA,Massachusetts,1154703,42.37639,-71.23611,17
45,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,17
45,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,17
44,"Sunnyvale, CA",CA,California,1147442,37.36889,-122.03528,17
44,"Milwaukee, WI",WI,Wisconsin,1133579,43.03889,-87.90639,17
42,"Irvine, CA",CA,California,1146798,33.66944,-117.82222,17
41,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,17
41,"Santa Monica, CA",CA,California,1146873,34.01944,-118.49028,17
40,"Fort Worth, TX",TX,Texas,1139993,32.72528,-97.32056,17
40,"Palo Alto, CA",CA,California,1147434,37.44194,-122.14194,17
39,"Madison, WI",WI,Wisconsin,1133470,43.07306,-89.40111,17
38,"Santa Clara, CA",CA,California,1147439,37.35417,-121.95417,17
38,"Sacramento, CA",CA,California,1147229,38.58167,-121.49333,17
38,"King of Prussia, PA",PA,Pennsylvania,1152620,40.08917,-75.39639,17
36,"Rochester, NY",NY,New York,1132765,43.15472,-77.61583,17
35,"Jacksonville, FL",FL,Florida,1154093,30.33194,-81.65583,17
35,"Tucson, AZ",AZ,Arizona,1133996,32.22167,-110.92583,17
35,"Richmond, VA",VA,Virginia,1130198,37.55361,-77.46056,17
34,"Plano, TX",TX,Texas,1140045,33.01972,-96.69861,17
34,"Culver City, CA",CA,California,1146771,34.02111,-118.39556,17
