numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
103,"New York, NY",NY,New York,1132348,40.71417,-74.00639,19
51,"Washington, DC",DC,District of Columbia,1138213,38.895,-77.03667,19
45,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,19
38,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,19
38,"Contact, MT",MT,Montana,3745564,45.50833,-110.22528,19
38,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,19
38,"Albuquerque, NM",NM,New Mexico,1137959,35.08444,-106.65056,19
37,"Boston, MA",MA,Massachusetts,1154532,42.35833,-71.06028,19
33,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,19
33,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,19
31,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,19
31,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,19
30,"Omaha, NE",NE,Nebraska,1136440,41.25861,-95.9375,19
29,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,19
28,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,19
28,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,19
27,"Sacramento, CA",CA,California,1147229,38.58167,-121.49333,19
26,"Bronx, NY",NY,New York,1132197,40.85,-73.86667,19
26,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,19
26,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,19
25,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,19
24,"Olympia, WA",WA,Washington,1150386,47.03806,-122.89944,19
22,"Baltimore, MD",MD,Maryland,1153527,39.29028,-76.6125,19
22,"Medford, OR",OR,Oregon,1151534,42.32667,-122.87444,19
21,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,19
21,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,19
21,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,19
20,"Milwaukee, WI",WI,Wisconsin,1133579,43.03889,-87.90639,19
19,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,19
18,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,19
18,"Everett, WA",WA,Washington,1150458,47.97917,-122.20083,19
18,"Louisville, KY",KY,Kentucky,1137724,38.25417,-85.75944,19
18,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,19
17,"Denville, NJ",NJ,New Jersey,1126738,40.89222,-74.47778,19
17,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,19
16,"Henderson, NV",NV,Nevada,1149600,36.03972,-114.98111,19
15,"Pensacola, FL",FL,Florida,1154318,30.42111,-87.21694,19
15,"Jacksonville, FL",FL,Florida,1154093,30.33194,-81.65583,19
15,"Santa Rosa, CA",CA,California,1147518,38.44056,-122.71333,19
15,"Saint Paul, MN",MN,Minnesota,1142575,44.94444,-93.09306,19
15,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,19
15,"Cleveland, OH",OH,Ohio,1145778,41.49944,-81.69556,19
14,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,19
14,"Irvine, CA",CA,California,1146798,33.66944,-117.82222,19
14,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,19
