numJobs,name,stateAbbreviation,stateName,id,latitude,longitude,category_id
12882,"New York, NY",NY,New York,1132348,40.71417,-74.00639,24
8696,"Chicago, IL",IL,Illinois,1128808,41.85,-87.65,24
8261,"Houston, TX",TX,Texas,1140171,29.76306,-95.36306,24
6166,"San Francisco, CA",CA,California,1147401,37.775,-122.41833,24
6164,"Dallas, TX",TX,Texas,1139977,32.78333,-96.8,24
5721,"Atlanta, GA",GA,Georgia,1155583,33.74889,-84.38806,24
5553,"Austin, TX",TX,Texas,1139761,30.26694,-97.74278,24
5242,"Denver, CO",CO,Colorado,1148170,39.73917,-104.98417,24
5212,"Los Angeles, CA",CA,California,1146821,34.05222,-118.24278,24
4923,"Phoenix, AZ",AZ,Arizona,1133904,33.44833,-112.07333,24
4321,"Cincinnati, OH",OH,Ohio,1145705,39.16194,-84.45694,24
4171,"Boston, MA",MA,Massachusetts,1154532,42.35833,-71.06028,24
3872,"San Antonio, TX",TX,Texas,1140494,29.42389,-98.49333,24
3856,"Washington, DC",DC,District of Columbia,1138213,38.895,-77.03667,24
3798,"Seattle, WA",WA,Washington,1150505,47.60639,-122.33083,24
3773,"San Diego, CA",CA,California,1147311,32.71528,-117.15639,24
3727,"Charlotte, NC",NC,North Carolina,1138644,35.22694,-80.84333,24
3712,"Orlando, FL",FL,Florida,1154247,28.53806,-81.37944,24
3691,"Philadelphia, PA",PA,Pennsylvania,1152672,39.95222,-75.16417,24
3658,"Indianapolis, IN",IN,Indiana,1145013,39.76833,-86.15806,24
3251,"Nashville, TN",TN,Tennessee,1144541,36.16583,-86.78444,24
3237,"Tampa, FL",FL,Florida,1154429,27.94722,-82.45861,24
3188,"Columbus, OH",OH,Ohio,1145845,39.96111,-82.99889,24
3168,"Miami, FL",FL,Florida,1154170,25.77389,-80.19389,24
3153,"Las Vegas, NV",NV,Nevada,1149603,36.175,-115.13639,24
3021,"Jacksonville, FL",FL,Florida,1154093,30.33194,-81.65583,24
2871,"San Jose, CA",CA,California,1147436,37.33944,-121.89389,24
2820,"Minneapolis, MN",MN,Minnesota,1142551,44.98,-93.26361,24
2740,"Pittsburgh, PA",PA,Pennsylvania,1152990,40.44056,-79.99611,24
2658,"Portland, OR",OR,Oregon,1151614,45.52361,-122.675,24
2654,"Saint Louis, MO",MO,Missouri,1131270,38.636864,-90.28388,24
2476,"Louisville, KY",KY,Kentucky,1137724,38.25417,-85.75944,24
2449,"Colorado Springs, CO",CO,Colorado,1148136,38.83389,-104.82083,24
2415,"Baltimore, MD",MD,Maryland,1153527,39.29028,-76.6125,24
2343,"Raleigh, NC",NC,North Carolina,1138960,35.77194,-78.63889,24
2222,"Sacramento, CA",CA,California,1147229,38.58167,-121.49333,24
2218,"Omaha, NE",NE,Nebraska,1136440,41.25861,-95.9375,24
2181,"Fort Worth, TX",TX,Texas,1139993,32.72528,-97.32056,24
2172,"Salt Lake City, UT",UT,Utah,1128289,40.76083,-111.89028,24
2129,"Kansas City, MO",MO,Missouri,1131040,39.09972,-94.57833,24
2102,"Memphis, TN",TN,Tennessee,1144463,35.14944,-90.04889,24
2074,"Oklahoma City, OK",OK,Oklahoma,1136950,35.4675,-97.51611,24
1942,"Richmond, VA",VA,Virginia,1130198,37.55361,-77.46056,24
1940,"Cleveland, OH",OH,Ohio,1145778,41.49944,-81.69556,24
1748,"Tucson, AZ",AZ,Arizona,1133996,32.22167,-110.92583,24
1741,"Birmingham, AL",AL,Alabama,1127429,33.52056,-86.8025,24
1704,"Milwaukee, WI",WI,Wisconsin,1133579,43.03889,-87.90639,24
1590,"Detroit, MI",MI,Michigan,1134644,42.33139,-83.04583,24
